cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,32,8192,8192,8,0,25.8518,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,166.14,2626.33,0.0
256,32,8192,28672,8,0,87.8476,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,171.12,2690.15,0.0
256,32,9216,16384,7,0,60.2797,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,160.31,2523.39,0.0
256,32,10240,8192,7,0,32.3543,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,165.93,2621.09,0.0
256,32,12800,5120,13,0,23.245,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,180.44,2861.65,0.0
256,32,13312,16384,7,0,67.4776,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,206.86,3252.64,0.0
256,32,14336,8192,7,0,34.3237,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,218.98,3455.93,0.0
256,32,16384,2048,13,0,10.7477,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,199.81,3225.67,0.0
256,32,16384,4096,7,0,20.9618,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,204.89,3257.76,0.0
256,32,16384,6656,7,0,30.2047,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,231.07,3652.2,0.0
256,32,16384,8192,7,0,37.7704,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,227.43,3588.22,0.0
256,32,16384,13312,18,0,57.2631,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,243.76,3834.55,0.0
256,32,16384,26624,7,0,112.3349,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,248.52,3900.02,0.0
256,32,26624,16384,12,0,96.4225,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,289.53,4547.03,0.0
256,32,51200,5120,12,0,54.8526,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,305.86,4841.79,0.0
256,32,53248,16384,9,0,169.7265,a8w8_blockscale_1x128x128_256x32x256x128_16x16_32x32_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,328.97,5163.29,0.0
256,32,57344,8192,12,0,100.6353,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,298.75,4707.04,0.0
256,64,100,5120,8,0,16.5796,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.95,51.42,0.0
256,64,192,1024,8,0,4.5983,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.47,62.35,0.0
256,64,200,5120,8,0,16.7447,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,7.83,82.25,0.0
